39	50
31.3490	44.47	50
31.3507	44.19	50
31.3524	46.08	50
31.3541	47.49	50
31.3559	47.49	50
31.3576	44.61	50
31.3593	44.61	50
31.3611	45.78	50
31.3628	48.31	50
31.3645	47.01	50
31.3662	45.04	50
31.3679	44.47	50
31.3696	46.23	50
31.3714	46.23	50
31.3731	46.70	50
31.3748	46.70	50
31.3765	44.33	50
31.3783	43.77	50
31.3800	45.63	50
31.3817	48.15	50
31.3834	46.70	50
31.3852	44.33	50
31.3869	44.33	50
31.3886	46.08	50
31.3903	46.08	50
31.3920	47.17	50
31.3938	45.04	50
31.3955	44.33	50
31.3972	44.19	50
31.3989	46.39	50
31.4006	47.33	50
31.4023	47.33	50
31.4040	44.33	50
31.4057	44.33	50
31.4074	45.93	50
31.4092	48.31	50
31.4109	46.70	50
31.4126	44.75	50
31.4143	44.05	50
31.4160	46.08	50
31.4177	46.08	50
31.4195	46.70	50
31.4212	46.70	50
31.4229	44.19	50
31.4246	43.77	50
31.4264	45.48	50
31.4281	47.82	50
31.4298	46.54	50
31.4315	44.90	50
31.4332	44.47	50
31.4349	46.54	50
31.4367	46.54	50
31.4384	46.85	50
31.4401	45.04	50
31.4419	44.33	50
31.4436	44.05	50
31.4453	46.08	50
31.4470	48.82	50
31.4487	47.49	50
31.4504	44.75	50
31.4522	44.75	50
31.4539	45.93	50
31.4556	48.31	50
31.4573	46.85	50
31.4590	44.90	50
31.4608	44.19	50
31.4625	46.08	50
31.4642	46.08	50
31.4659	46.85	50
31.4676	46.85	50
31.4693	44.33	50
31.4711	43.91	50
31.4728	45.78	50
31.4745	47.98	50
31.4763	46.54	50
31.4780	44.90	50
31.4797	44.33	50
31.4814	46.39	50
31.4831	46.39	50
31.4849	46.54	50
31.4866	44.75	50
31.4883	44.33	50
31.4900	44.05	50
31.4917	46.08	50
31.4935	48.65	50
31.4952	47.17	50
31.4969	44.90	50
31.4986	44.90	50
31.5003	45.93	50
31.5021	48.31	50
31.5038	46.85	50
31.5055	44.90	50
31.5072	44.19	50
31.5090	45.93	50
31.5106	45.93	50
31.5123	47.01	50
31.5141	47.01	50
31.5158	44.61	50
31.5175	43.91	50
31.5192	45.48	50
31.5209	47.82	50
31.5226	46.54	50
31.5243	45.19	50
31.5261	44.90	50
31.5278	46.23	50
31.5295	46.23	50
31.5313	47.17	50
31.5330	45.04	50
31.5347	44.47	50
31.5364	44.19	50
31.5382	46.08	50
31.5399	47.49	50
31.5416	47.49	50
31.5433	44.75	50
31.5451	44.75	50
31.5468	46.23	50
31.5485	48.65	50
31.5502	47.01	50
31.5519	44.90	50
31.5536	44.05	50
31.5553	46.39	50
31.5571	46.39	50
31.5588	46.70	50
31.5605	46.70	50
31.5623	44.05	50
31.5640	43.50	50
31.5657	45.19	50
31.5674	47.82	50
31.5692	46.70	50
31.5709	44.75	50
31.5726	44.75	50
31.5743	46.23	50
31.5760	46.23	50
31.5777	47.33	50
31.5794	45.33	50
31.5812	44.61	50
31.5829	44.19	50
31.5846	46.23	50
31.5863	47.33	50
31.5881	47.33	50
31.5898	44.75	50
31.5915	44.75	50
31.5932	46.23	50
31.5950	48.65	50
31.5967	46.85	50
31.5984	45.04	50
31.6001	44.47	50
31.6018	46.39	50
31.6035	46.39	50
31.6052	46.70	50
31.6069	46.70	50
31.6087	44.47	50
31.6104	43.91	50
31.6121	45.48	50
31.6138	47.98	50
31.6155	46.85	50
31.6173	44.33	50
31.6190	44.33	50
31.6207	45.78	50
31.6224	48.31	50
31.6242	47.01	50
31.6259	45.19	50
31.6276	44.61	50
31.6294	44.19	50
31.6311	46.23	50
31.6328	47.01	50
31.6345	47.01	50
31.6363	44.61	50
31.6380	43.91	50
31.6397	45.63	50
31.6414	48.31	50
31.6431	47.01	50
31.6449	45.19	50
31.6466	44.61	50
31.6483	46.39	50
31.6500	46.39	50
31.6517	46.85	50
31.6534	44.90	50
31.6552	44.47	50
31.6569	44.33	50
31.6586	46.23	50
31.6603	47.33	50
31.6620	47.33	50
31.6637	44.33	50
31.6655	44.33	50
31.6672	46.08	50
31.6689	48.65	50
31.6706	47.01	50
31.6723	45.04	50
31.6741	44.33	50
31.6758	46.08	50
31.6775	46.08	50
31.6792	47.01	50
31.6809	47.01	50
31.6826	44.33	50
31.6843	44.33	50
31.6861	45.48	50
31.6878	47.98	50
31.6895	46.85	50
31.6912	45.04	50
31.6929	44.19	50
31.6946	45.93	50
31.6964	45.93	50
31.6981	46.70	50
31.6998	46.70	50
31.7015	44.19	50
31.7033	43.77	50
31.7050	45.48	50
31.7067	47.98	50
31.7084	46.85	50
31.7101	44.33	50
31.7119	44.33	50
31.7136	45.78	50
31.7153	48.31	50
31.7170	47.01	50
31.7188	45.04	50
31.7205	44.47	50
31.7222	44.19	50
31.7239	46.39	50
31.7256	47.33	50
31.7273	47.33	50
31.7291	45.04	50
31.7308	44.33	50
31.7325	45.93	50
31.7342	48.48	50
31.7360	47.01	50
31.7377	45.04	50
31.7394	44.33	50
31.7411	46.08	50
31.7429	46.08	50
31.7446	46.70	50
31.7463	44.75	50
31.7480	44.05	50
31.7497	43.91	50
31.7515	46.39	50
31.7532	47.17	50
31.7549	47.17	50
31.7566	44.75	50
31.7583	44.75	50
31.7601	46.08	50
31.7618	48.48	50
31.7635	47.01	50
31.7652	45.04	50
31.7670	44.33	50
31.7687	46.70	50
31.7704	46.70	50
31.7721	46.70	50
31.7738	46.70	50
31.7756	44.05	50
31.7773	43.77	50
31.7790	45.63	50
31.7807	47.98	50
31.7824	46.85	50
31.7842	44.05	50
31.7859	44.05	50
31.7876	45.93	50
31.7893	45.93	50
31.7910	46.70	50
31.7927	44.90	50
31.7944	44.47	50
31.7962	44.19	50
31.7979	46.23	50
31.7996	47.49	50
31.8013	47.49	50
31.8031	44.75	50
31.8048	44.75	50
31.8065	46.39	50
31.8082	48.65	50
31.8099	47.01	50
31.8116	45.04	50
31.8133	44.33	50
31.8151	46.08	50
31.8168	46.08	50
31.8185	46.70	50
31.8202	46.70	50
31.8219	44.33	50
31.8236	43.77	50
31.8254	45.63	50
31.8271	48.15	50
31.8288	46.70	50
31.8306	44.33	50
31.8323	44.33	50
31.8340	46.08	50
31.8357	46.08	50
31.8374	46.70	50
31.8392	44.75	50
31.8409	44.05	50
31.8426	43.91	50
31.8443	46.39	50
31.8460	47.33	50
31.8477	47.33	50
31.8494	44.90	50
31.8512	44.90	50
31.8529	46.08	50
31.8546	48.65	50
31.8563	47.01	50
31.8580	44.90	50
31.8598	44.47	50
31.8615	46.39	50
31.8632	46.39	50
31.8649	46.70	50
31.8666	46.70	50
31.8684	44.33	50
31.8701	43.77	50
31.8718	45.48	50
31.8735	47.98	50
31.8752	46.85	50
31.8769	44.61	50
31.8786	44.61	50
31.8803	46.08	50
31.8820	46.08	50
31.8838	47.01	50
31.8855	45.04	50
31.8872	44.47	50
31.8889	44.19	50
31.8906	46.23	50
31.8923	47.17	50
31.8941	47.17	50
31.8958	44.61	50
31.8975	44.61	50
31.8992	46.08	50
31.9009	48.65	50
31.9026	47.17	50
31.9044	45.04	50
31.9061	44.33	50
31.9078	46.23	50
31.9095	46.23	50
31.9112	46.85	50
31.9129	46.85	50
31.9147	44.05	50
31.9164	43.63	50
31.9181	45.48	50
31.9198	47.82	50
31.9216	46.54	50
31.9233	44.47	50
31.9250	44.47	50
31.9267	45.78	50
31.9284	45.78	50
31.9302	46.70	50
31.9319	44.90	50
31.9336	44.47	50
31.9354	44.33	50
31.9371	46.39	50
31.9388	47.98	50
31.9405	47.98	50
31.9422	44.75	50
31.9439	44.75	50
31.9456	46.08	50
31.9474	48.65	50
31.9491	47.17	50
31.9508	45.04	50
31.9525	44.47	50
31.9542	46.23	50
31.9559	46.23	50
31.9577	46.70	50
31.9594	46.70	50
31.9611	44.19	50
31.9628	43.63	50
31.9646	45.19	50
31.9663	47.82	50
31.9680	46.85	50
31.9697	44.75	50
31.9714	44.75	50
31.9731	46.23	50
31.9749	46.23	50
31.9766	46.70	50
31.9783	44.90	50
31.9800	44.33	50
31.9818	44.05	50
31.9835	46.23	50
31.9852	47.33	50
31.9869	47.33	50
31.9887	44.47	50
31.9904	44.47	50
31.9921	45.93	50
31.9938	48.48	50
31.9955	47.01	50
31.9973	45.19	50
31.9990	44.47	50
32.0007	46.08	50
32.0024	46.08	50
32.0041	46.85	50
32.0058	46.85	50
32.0075	44.33	50
32.0092	43.77	50
32.0109	45.63	0
32.0125	48.15	0
32.0142	46.70	0
32.0159	44.61	0
32.0175	43.77	0
32.0192	44.61	0
32.0208	44.61	0
32.0225	46.23	0
32.0241	44.19	0
32.0258	42.31	0
32.0274	41.68	0
32.0291	40.95	0
32.0307	42.18	0
32.0323	43.77	0
32.0340	41.93	0
32.0356	40.01	0
32.0373	39.22	0
32.0389	38.79	0
32.0405	40.47	0
32.0422	40.47	0
32.0438	40.47	0
32.0455	40.47	0
32.0472	38.46	0
32.0488	38.46	0
32.0505	39.00	0
32.0521	39.00	0
32.0538	40.24	0
32.0554	38.36	0
32.0571	36.65	0
32.0587	36.08	0
32.0604	36.08	0
32.0620	36.36	0
32.0636	36.36	0
32.0653	37.84	0
32.0669	36.27	0
32.0686	36.27	0
32.0702	33.73	0
32.0719	33.73	0
32.0735	33.17	0
32.0752	34.22	0
32.0768	34.22	0
32.0784	34.06	0
32.0801	34.06	0
32.0817	32.47	0
32.0833	31.81	0
32.0850	31.81	0
32.0866	31.17	0
32.0882	32.10	0
32.0898	32.10	0
32.0915	33.17	0
32.0931	31.52	0
32.0948	31.52	0
32.0964	29.27	0
32.0980	29.27	0
32.0997	29.27	0
32.1013	29.52	0
32.1029	29.52	0
32.1046	29.52	0
32.1062	28.79	0
32.1079	28.79	0
32.1095	28.79	0
32.1112	27.27	0
32.1128	26.65	0
32.1145	26.65	0
32.1161	26.00	0
32.1178	26.65	0
32.1194	26.65	0
32.1211	27.38	0
32.1227	25.95	0
32.1244	25.95	0
32.1260	25.95	0
32.1277	24.50	0
32.1293	23.75	0
32.1310	23.75	0
32.1326	23.08	0
32.1343	23.59	0
32.1359	23.59	0
32.1376	23.59	0
32.1392	24.20	0
32.1408	22.81	0
32.1425	22.81	0
32.1442	22.81	0
32.1458	21.42	0
32.1475	20.75	0
32.1491	20.75	0
32.1507	20.75	0
32.1524	20.06	0
32.1540	20.32	0
32.1557	20.32	0
32.1573	20.32	0
32.1590	20.32	0
32.1606	20.59	0
32.1623	19.26	0
32.1639	19.26	0
32.1656	19.26	0
32.1672	19.26	0
32.1689	17.90	0
32.1705	17.15	0
32.1722	17.15	0
32.1738	17.15	0
32.1754	17.15	0
32.1771	16.45	0
32.1787	16.50	0
32.1804	16.50	0
32.1820	16.50	0
32.1836	16.50	0
32.1853	16.48	0
32.1869	16.48	0
32.1885	15.21	0
32.1902	15.21	0
32.1918	15.21	0
32.1935	15.21	0
32.1951	13.89	0
32.1968	13.89	0
32.1984	13.05	0
32.2001	13.05	0
32.2017	13.05	0
32.2033	13.05	0
32.2050	13.05	0
32.2066	13.05	0
32.2083	12.07	0
32.2099	11.68	0
32.2116	11.68	0
32.2132	11.68	0
32.2149	11.68	0
32.2165	11.68	0
32.2181	11.68	0
32.2198	11.68	0
32.2214	11.20	0
32.2231	11.20	0
32.2247	9.87	0
32.2263	9.87	0
32.2278	9.87	0
32.2294	9.87	0
32.2309	9.87	0
32.2325	9.87	0
32.2341	9.87	0
32.2356	9.87	0
32.2372	9.87	0
32.2387	8.26	0
32.2403	8.26	0
32.2418	8.26	0
32.2434	7.08	0
32.2449	7.08	0
32.2465	7.08	0
32.2480	7.08	0
32.2495	7.08	0
32.2511	7.08	0
32.2526	7.08	0
32.2542	7.08	0
32.2557	7.08	0
32.2573	7.08	0
32.2588	7.08	0
32.2603	7.08	0
32.2619	7.08	0
32.2634	7.08	0
32.2650	7.08	0
32.2665	5.05	0
32.2680	5.05	0
32.2696	5.05	0
32.2711	5.05	0
32.2727	5.05	0
32.2742	5.05	0
32.2757	5.05	0
32.2773	3.64	0
32.2788	3.64	0
32.2804	3.64	0
32.2819	3.64	0
32.2835	3.64	0
32.2850	3.64	0
32.2865	3.64	0
32.2881	3.64	0
32.2896	3.64	0
32.2912	3.64	0
32.2927	3.64	0
32.2943	3.64	0
32.2958	3.64	0
32.2973	3.64	0
32.2989	3.64	0
32.3004	3.64	0
32.3020	3.64	0
32.3035	3.64	0
32.3050	3.64	0
32.3066	3.64	0
32.3081	3.64	0
32.3097	3.64	0
32.3112	3.64	0
32.3127	3.64	0
32.3143	3.64	0
32.3158	3.64	0
32.3174	3.64	0
32.3190	3.64	0
32.3205	3.64	0
32.3220	3.64	0
32.3236	3.64	0
32.3251	3.64	0
32.3267	3.64	0
32.3282	0.00	0
32.3297	0.00	0
32.3313	0.00	0
32.3328	0.00	0
32.3343	0.00	0
32.3358	0.00	0
32.3374	0.00	0
32.3389	0.00	0
32.3404	0.00	0
32.3419	0.00	0
32.3434	0.00	0
32.3450	0.00	0
32.3465	0.00	0
32.3480	0.00	0
32.3495	0.00	0
32.3510	0.00	0
32.3526	0.00	0
32.3541	0.00	0
32.3556	0.00	0
32.3571	0.00	0
32.3586	0.00	0
32.3601	0.00	0
32.3617	0.00	0
32.3632	0.00	0
32.3647	0.00	0
32.3662	0.00	0
32.3677	0.00	0
32.3693	0.00	0
32.3708	0.00	0
32.3723	0.00	0
32.3738	0.00	0
32.3753	0.00	0
32.3768	0.00	0
32.3784	0.00	0
32.3799	0.00	0
32.3814	0.00	0
32.3829	0.00	0
32.3844	0.00	0
32.3859	0.00	0
32.3875	0.00	0
32.3890	0.00	0
32.3905	0.00	0
32.3920	0.00	0
32.3935	0.00	0
32.3950	0.00	0
32.3965	0.00	0
32.3981	0.00	0
32.3996	0.00	0
32.4011	0.00	0
32.4026	0.00	0
32.4041	0.00	0
32.4056	0.00	0
32.4071	0.00	0
32.4086	0.00	0
32.4101	0.00	0
32.4117	0.00	0
32.4132	0.00	0
32.4147	0.00	0
32.4162	0.00	0
32.4178	0.00	0
32.4193	0.00	0
32.4208	0.00	0
32.4223	0.00	0
32.4238	0.00	0
32.4253	0.00	0
32.4269	0.00	0
32.4284	0.00	0
32.4299	0.00	0
32.4314	0.00	0
32.4330	0.00	0
32.4345	0.00	0
32.4360	0.00	0
32.4375	0.00	0
32.4390	0.00	0
32.4405	0.00	0
32.4421	0.00	0
32.4436	0.00	0
32.4451	0.00	0
32.4466	0.00	0
32.4481	0.00	0
32.4496	0.00	0
32.4512	0.00	0
32.4527	0.00	0
32.4542	0.00	0
32.4557	0.00	0
32.4572	0.00	0
32.4588	0.00	0
32.4603	0.00	0
32.4618	0.00	0
32.4633	0.00	0
32.4648	0.00	0
32.4663	0.00	0
32.4679	0.00	0
32.4694	0.00	0
32.4709	0.00	0
32.4724	0.00	0
32.4739	0.00	0
32.4755	0.00	0
32.4770	0.00	0
32.4785	0.00	0
32.4800	0.00	0
32.4815	0.00	0
32.4830	0.00	0
32.4846	0.00	0
32.4861	0.00	0
32.4876	0.00	0
32.4891	0.00	0
32.4906	0.00	0
32.4921	0.00	0
32.4937	0.00	0
32.4952	0.00	0
32.4967	0.00	0
32.4982	0.00	0
32.4997	0.00	0
32.5012	0.00	0
32.5028	0.00	0
32.5043	0.00	0
32.5058	0.00	0
32.5073	0.00	0
32.5088	0.00	0
32.5103	0.00	0
32.5118	0.00	0
32.5134	0.00	0
32.5149	0.00	0
32.5164	0.00	0
32.5179	0.00	0
32.5194	0.00	0
32.5209	0.00	0
32.5225	0.00	0
32.5240	0.00	0
32.5255	0.00	0
32.5270	0.00	0
32.5285	0.00	0
32.5300	0.00	0
32.5315	0.00	0
32.5331	0.00	0
32.5346	0.00	0
32.5361	0.00	0
32.5377	0.00	0
32.5392	0.00	0
32.5407	0.00	0
32.5422	0.00	0
32.5437	0.00	0
32.5453	0.00	0
32.5468	0.00	0
32.5483	0.00	0
32.5498	0.00	0
32.5513	0.00	0
32.5528	0.00	0
32.5544	0.00	0
32.5559	0.00	0
32.5574	0.00	0
32.5589	0.00	0
32.5604	0.00	0
32.5619	0.00	0
32.5635	0.00	0
32.5650	0.00	0
32.5665	0.00	0
32.5680	0.00	0
32.5695	0.00	0
32.5710	0.00	0
32.5725	0.00	0
32.5741	0.00	0
32.5756	0.00	0
32.5771	0.00	0
32.5786	0.00	0
32.5801	0.00	0
32.5816	0.00	0
32.5832	0.00	0
32.5847	0.00	0
32.5862	0.00	0
32.5877	0.00	0
32.5892	0.00	0
32.5908	0.00	0
32.5923	0.00	0
32.5938	0.00	0
32.5953	0.00	0
32.5968	0.00	0
32.5984	0.00	0
32.5999	0.00	0
32.6014	0.00	0
32.6029	0.00	0
32.6044	0.00	0
32.6059	0.00	0
32.6075	0.00	0
32.6090	0.00	0
32.6105	0.00	0
32.6120	0.00	0
32.6135	0.00	0
32.6150	0.00	0
32.6166	0.00	0
32.6181	0.00	0
32.6196	0.00	0
32.6211	0.00	0
32.6226	0.00	0
32.6242	0.00	0
32.6257	0.00	0
32.6272	0.00	0
32.6287	0.00	0
32.6303	0.00	0
32.6318	0.00	0
32.6333	0.00	0
32.6348	0.00	0
32.6363	0.00	0
32.6379	0.00	0
32.6394	0.00	0
32.6409	0.00	0
32.6424	0.00	0
32.6439	0.00	0
32.6454	0.00	0
32.6469	0.00	0
32.6485	0.00	0
32.6500	0.00	0
32.6515	0.00	0
32.6530	0.00	0
32.6545	0.00	0
32.6560	0.00	0
32.6575	0.00	0
32.6590	0.00	0
32.6606	0.00	0
32.6621	0.00	0
32.6636	0.00	0
32.6651	0.00	0
32.6666	0.00	0
32.6681	0.00	0
32.6697	0.00	0
32.6712	0.00	0
32.6727	0.00	0
32.6742	0.00	0
32.6757	0.00	0
32.6773	0.00	0
32.6788	0.00	0
32.6803	0.00	0
32.6818	0.00	0
32.6833	0.00	0
32.6849	0.00	0
32.6864	0.00	0
32.6879	0.00	0
32.6894	0.00	0
32.6909	0.00	0
32.6924	0.00	0
32.6940	0.00	0
32.6955	0.00	0
32.6970	0.00	0
32.6985	0.00	0
32.7000	0.00	0
32.7015	0.00	0
32.7030	0.00	0
32.7045	0.00	0
32.7060	0.00	0
32.7075	0.00	0
32.7090	0.00	0
32.7105	0.00	0
32.7121	0.00	0
32.7136	0.00	0
32.7151	0.00	0
32.7166	0.00	0
32.7181	0.00	0
32.7197	0.00	0
32.7212	0.00	0
32.7227	0.00	0
32.7243	0.00	0
32.7258	0.00	0
32.7273	0.00	0
32.7288	0.00	0
32.7303	0.00	0
32.7318	0.00	0
32.7334	0.00	0
32.7349	0.00	0
32.7364	0.00	0
32.7379	0.00	0
32.7394	0.00	0
32.7409	0.00	0
32.7424	0.00	0
32.7440	0.00	0
32.7455	0.00	0
32.7470	0.00	0
32.7485	0.00	0
32.7500	0.00	0
32.7515	0.00	0
32.7530	0.00	0
32.7545	0.00	0
32.7561	0.00	0
32.7576	0.00	0
32.7591	0.00	0
32.7606	0.00	0
32.7621	0.00	0
32.7636	0.00	0
32.7652	0.00	0
32.7667	0.00	0
32.7682	0.00	0
32.7697	0.00	0
32.7713	0.00	0
32.7728	0.00	0
32.7743	0.00	0
32.7758	0.00	0
32.7774	0.00	0
32.7789	0.00	0
32.7804	0.00	0
32.7819	0.00	0
32.7834	0.00	0
32.7849	0.00	0
32.7864	0.00	0
32.7880	0.00	0
32.7895	0.00	0
32.7910	0.00	0
32.7925	0.00	0
32.7940	0.00	0
32.7955	0.00	0
32.7971	0.00	0
32.7986	0.00	0
32.8001	0.00	0
32.8016	0.00	0
32.8031	0.00	0
32.8046	0.00	0
32.8061	0.00	0
32.8076	0.00	0
32.8092	0.00	0
32.8107	0.00	0
32.8122	0.00	0
32.8137	0.00	0
32.8152	0.00	0
32.8167	0.00	0
32.8182	0.00	0
32.8197	0.00	0
32.8213	0.00	0
32.8228	0.00	0
32.8243	0.00	0
32.8258	0.00	0
32.8273	0.00	0
32.8289	0.00	0
32.8304	0.00	0
32.8319	0.00	0
32.8334	0.00	0
32.8349	0.00	0
32.8364	0.00	0
32.8380	0.00	0
32.8395	0.00	0
32.8410	0.00	0
32.8425	0.00	0
32.8440	0.00	0
32.8455	0.00	0
32.8470	0.00	0
32.8485	0.00	0
32.8500	0.00	0
32.8516	0.00	0
32.8531	0.00	0
32.8546	0.00	0
32.8561	0.00	0
32.8576	0.00	0
32.8591	0.00	0
32.8607	0.00	0
32.8622	0.00	0
32.8637	0.00	0
32.8652	0.00	0
32.8667	0.00	0
32.8682	0.00	0
32.8698	0.00	0
32.8713	0.00	0
32.8728	0.00	0
32.8743	0.00	0
32.8758	0.00	0
32.8773	0.00	0
32.8788	0.00	0
32.8803	0.00	0
32.8819	0.00	0
32.8834	0.00	0
32.8849	0.00	0
32.8864	0.00	0
32.8879	0.00	0
32.8894	0.00	0
32.8909	0.00	0
32.8924	0.00	0
32.8940	0.00	0
32.8955	0.00	0
32.8970	0.00	0
32.8985	0.00	0
32.9000	0.00	0
32.9015	0.00	0
32.9030	0.00	0
32.9045	0.00	0
32.9060	0.00	0
32.9076	0.00	0
32.9091	0.00	0
32.9106	0.00	0
32.9121	0.00	0
32.9136	0.00	0
32.9151	0.00	0
32.9167	0.00	0
32.9182	0.00	0
32.9197	0.00	0
32.9212	0.00	0
32.9227	0.00	0
32.9242	0.00	0
32.9258	0.00	0
32.9273	0.00	0
32.9288	0.00	0
32.9303	0.00	0
32.9318	0.00	0
32.9334	0.00	0
32.9349	0.00	0
32.9364	0.00	0
32.9379	0.00	0
32.9394	0.00	0
32.9409	0.00	0
32.9425	0.00	0
32.9440	0.00	0
32.9455	0.00	0
32.9470	0.00	0
32.9485	0.00	0
32.9500	0.00	0
32.9515	0.00	0
32.9531	0.00	0
32.9546	0.00	0
32.9561	0.00	0
32.9576	0.00	0
32.9591	0.00	0
32.9606	0.00	0
32.9622	0.00	0
32.9637	0.00	0
32.9652	0.00	0
32.9667	0.00	0
32.9682	0.00	0
32.9698	0.00	0
32.9713	0.00	0
32.9728	0.00	0
32.9743	0.00	0
32.9758	0.00	0
32.9774	0.00	0
32.9789	0.00	0
32.9804	0.00	0
32.9819	0.00	0
32.9834	0.00	0
32.9849	0.00	0
32.9864	0.00	0
32.9879	0.00	0
32.9895	0.00	0
32.9910	0.00	0
32.9925	0.00	0
32.9940	0.00	0
32.9955	0.00	0
32.9970	0.00	0
32.9986	0.00	0
33.0001	0.00	0
33.0016	0.00	0
33.0031	0.00	0
33.0046	0.00	0
33.0061	0.00	0
33.0076	0.00	0
33.0091	0.00	0
33.0106	0.00	0
33.0121	0.00	0
33.0136	0.00	0
33.0151	0.00	0
33.0167	0.00	0
33.0182	0.00	0
33.0197	0.00	0
33.0212	0.00	0
33.0227	0.00	0
33.0242	0.00	0
33.0257	0.00	0
33.0272	0.00	0
33.0287	0.00	0
33.0303	0.00	0
33.0318	0.00	0
33.0333	0.00	0
33.0348	0.00	0
33.0363	0.00	0
33.0378	0.00	0
33.0393	0.00	0
33.0408	0.00	0
33.0423	0.00	0
33.0439	0.00	0
33.0454	0.00	0
33.0469	0.00	0
33.0484	0.00	0
33.0499	0.00	0
33.0514	0.00	0
33.0529	0.00	0
33.0545	0.00	0
33.0560	0.00	0
33.0575	0.00	0
33.0590	0.00	0
33.0605	0.00	0
33.0620	0.00	0
33.0635	0.00	0
33.0650	0.00	0
33.0665	0.00	0
33.0680	0.00	0
33.0695	0.00	0
33.0710	0.00	0
33.0725	0.00	0
33.0741	0.00	0
33.0756	0.00	0
33.0771	0.00	0
33.0786	0.00	0
33.0801	0.00	0
33.0816	0.00	0
33.0831	0.00	0
33.0846	0.00	0
33.0861	0.00	0
33.0876	0.00	0
33.0891	0.00	0
33.0906	0.00	0
33.0922	0.00	0
33.0937	0.00	0
33.0952	0.00	0
33.0967	0.00	0
33.0982	0.00	0
33.0997	0.00	0
33.1012	0.00	0
33.1027	0.00	0
33.1042	0.00	0
33.1058	0.00	0
33.1073	0.00	0
33.1088	0.00	0
33.1103	0.00	0
33.1118	0.00	0
33.1133	0.00	0
33.1149	0.00	0
33.1164	0.00	0
33.1179	0.00	0
33.1194	0.00	0
33.1210	0.00	0
33.1225	0.00	0
33.1240	0.00	0
33.1255	0.00	0
33.1271	0.00	0
33.1286	0.00	0
33.1301	0.00	0
33.1316	0.00	0
33.1331	0.00	0
33.1346	0.00	0
33.1362	0.00	0
33.1377	0.00	0
33.1392	0.00	0
33.1407	0.00	0
33.1422	0.00	0
33.1438	0.00	0
33.1453	0.00	0
33.1468	0.00	0
33.1483	0.00	0
33.1498	0.00	0
33.1513	0.00	0
33.1529	0.00	0
33.1544	0.00	0
33.1559	0.00	0
33.1574	0.00	0
33.1589	0.00	0
33.1604	0.00	0
33.1619	0.00	0
33.1635	0.00	0
33.1650	0.00	0
33.1665	0.00	0
33.1680	0.00	0
33.1695	0.00	0
33.1711	0.00	0
33.1726	0.00	0
33.1741	0.00	0
33.1756	0.00	0
33.1772	0.00	0
33.1787	0.00	0
33.1802	0.00	0
33.1817	0.00	0
33.1833	0.00	0
33.1848	0.00	0
33.1863	0.00	0
33.1878	0.00	0
33.1893	0.00	0
33.1908	0.00	0
33.1924	0.00	0
33.1939	0.00	0
33.1954	0.00	0
33.1969	0.00	0
33.1984	0.00	0
33.1999	0.00	0
33.2015	0.00	0
33.2030	0.00	0
33.2045	0.00	0
33.2060	0.00	0
33.2075	0.00	0
33.2090	0.00	0
33.2105	0.00	0
33.2120	0.00	0
33.2135	0.00	0
33.2151	0.00	0
33.2166	0.00	0
33.2181	0.00	0
33.2196	0.00	0
33.2211	0.00	0
33.2226	0.00	0
33.2242	0.00	0
33.2257	0.00	0
33.2272	0.00	0
33.2287	0.00	0
33.2303	0.00	0
33.2318	0.00	0
33.2333	0.00	0
33.2348	0.00	0
33.2364	0.00	0
33.2379	0.00	0
33.2394	0.00	0
33.2409	0.00	0
33.2425	0.00	0
33.2440	0.00	0
33.2455	0.00	0
33.2470	0.00	0
33.2485	0.00	0
33.2500	0.00	0
33.2515	0.00	0
33.2531	0.00	0
33.2546	0.00	0
33.2561	0.00	0
33.2576	0.00	0
33.2591	0.00	0
33.2607	0.00	0
33.2622	0.00	0
33.2637	0.00	0
33.2652	0.00	0
33.2667	0.00	0
33.2682	0.00	0
33.2697	0.00	0
33.2713	0.00	0
33.2728	0.00	0
33.2743	0.00	0
33.2758	0.00	0
33.2773	0.00	0
33.2789	0.00	0
33.2804	0.00	0
33.2819	0.00	0
33.2834	0.00	0
33.2849	0.00	0
33.2864	0.00	0
33.2880	0.00	0
33.2895	0.00	0
33.2910	0.00	0
33.2925	0.00	0
33.2940	0.00	0
33.2956	0.00	0
33.2971	0.00	0
33.2986	0.00	0
33.3001	0.00	0
33.3016	0.00	0
33.3031	0.00	0
33.3046	0.00	0
33.3062	0.00	0
33.3077	0.00	0
33.3092	0.00	0
33.3107	0.00	0
33.3122	0.00	0
33.3137	0.00	0
33.3153	0.00	0
33.3168	0.00	0
33.3183	0.00	0
33.3198	0.00	0
33.3213	0.00	0
33.3228	0.00	0
33.3244	0.00	0
33.3259	0.00	0
33.3274	0.00	0
33.3289	0.00	0
33.3304	0.00	0
33.3320	0.00	0
33.3335	0.00	0
33.3350	0.00	0
33.3365	0.00	0
33.3381	0.00	0
33.3396	0.00	0
33.3411	0.00	0
33.3426	0.00	0
33.3441	0.00	0
33.3456	0.00	0
33.3472	0.00	0
33.3487	0.00	0
33.3502	0.00	0
33.3517	0.00	0
33.3532	0.00	0
33.3548	0.00	0
33.3563	0.00	0
33.3578	0.00	0
33.3593	0.00	0
33.3609	0.00	0
33.3624	0.00	0
33.3639	0.00	0
33.3654	0.00	0
33.3669	0.00	0
33.3684	0.00	0
33.3700	0.00	0
33.3715	0.00	0
33.3730	0.00	0
